# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-19T19:14:50.499Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2018-07-02T21:00:00.000Z - 2019-07-02T03:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS   foE QD
2018-09-24T17:45:10.000Z  60  2.18 //
2018-09-24T18:07:40.000Z  60  2.18 //
2018-09-24T19:37:40.000Z  65  2.51 //
2018-09-24T19:45:10.000Z  85  2.06 //
2018-09-24T19:52:40.000Z  65  2.15 //
2018-09-24T20:15:10.000Z  60  2.51 //
2018-09-24T20:22:40.000Z  90  2.51 //
2018-09-24T20:30:10.000Z  20  2.51 //
2018-09-24T20:37:40.000Z  90  2.51 //
2018-09-24T21:07:40.000Z  65  2.51 //
2018-09-24T21:15:10.000Z  40  2.20 //
2018-09-24T21:22:40.000Z  65  2.51 //
2018-09-24T21:37:40.000Z  60  2.51 //
2018-09-24T21:45:10.000Z  65  2.08 //
2018-09-24T22:00:10.000Z  90  2.18 //
2018-09-24T23:00:10.000Z  45  2.33 //
2018-09-24T23:52:40.000Z  40  2.08 //
2018-09-25T00:00:10.000Z  70  2.20 //
2018-09-25T00:07:40.000Z  60  2.31 //
2018-09-25T00:15:10.000Z  20  2.18 //
2018-09-25T00:22:40.000Z  50  2.23 //
2018-09-25T00:30:10.000Z  70  2.20 //
2018-09-25T00:37:40.000Z  80  2.20 //
2018-09-25T00:45:10.000Z  40  2.15 //
2018-09-25T00:52:40.000Z  80  2.13 //
2018-09-25T01:15:10.000Z  80  1.90 //
2018-09-25T01:30:10.000Z  90  1.78 //
2018-09-25T01:52:40.000Z  80  1.90 //
2018-09-25T02:00:10.000Z  90  1.88 //
2018-09-25T02:07:40.000Z  70  1.50 //
2018-09-25T02:15:10.000Z  50  1.50 //
2018-09-25T02:37:40.000Z  90  1.58 //
2018-09-25T03:07:40.000Z  70  1.36 //
2018-09-25T03:15:10.000Z  70  1.23 //
2018-09-25T03:30:10.000Z  70  0.65 //
2018-09-25T03:45:10.000Z  60  1.15 //
2018-09-25T15:15:10.000Z  80  1.03 //
2018-09-25T15:30:10.000Z  40  1.21 //
2018-09-25T15:45:10.000Z  75  1.30 //
2018-09-25T15:52:40.000Z  60  1.48 //
2018-09-25T16:07:40.000Z  80  1.61 //
2018-09-25T16:15:10.000Z  60  1.58 //
2018-09-25T16:22:40.000Z  60  1.68 //
2018-09-25T16:45:10.000Z  75  1.90 //
2018-09-25T17:07:40.000Z  80  1.61 //
2018-09-25T17:15:10.000Z  40  2.11 //
2018-09-25T17:30:10.000Z  70  2.03 //
2018-09-25T17:45:10.000Z  80  2.06 //
2018-09-25T17:52:40.000Z  80  2.01 //
2018-09-25T18:00:10.000Z  90  2.03 //
2018-09-25T18:07:40.000Z  60  2.01 //
2018-09-25T18:15:10.000Z  60  2.20 //
2018-09-25T18:30:10.000Z  90  2.06 //
2018-09-25T18:37:40.000Z  65  2.13 //
2018-09-25T18:45:10.000Z  65  2.11 //
2018-09-25T18:52:40.000Z  65  2.51 //
2018-09-25T19:00:10.000Z  80  2.51 //
2018-09-25T19:07:40.000Z  65  2.18 //
2018-09-25T19:22:40.000Z  65  2.51 //
2018-09-25T19:30:10.000Z  80  2.51 //
2018-09-25T19:37:40.000Z  65  2.51 //
2018-09-25T19:52:40.000Z  40  2.18 //
2018-09-25T20:07:40.000Z  75  2.51 //
2018-09-25T20:22:40.000Z  65  2.51 //
2018-09-25T20:30:10.000Z  45  2.51 //
2018-09-25T23:07:40.000Z  85  2.51 //
2018-09-25T23:15:10.000Z  45  2.13 //
2018-09-25T23:22:40.000Z  45  2.51 //
2018-09-26T00:15:10.000Z  80  2.15 //
2018-09-26T00:22:40.000Z  70  2.20 //
2018-09-26T00:30:10.000Z  90  2.13 //
2018-09-26T00:37:40.000Z  80  2.03 //
2018-09-26T00:45:10.000Z  80  2.01 //
2018-09-26T00:52:40.000Z  80  1.90 //
2018-09-26T01:00:10.000Z  80  2.13 //
2018-09-26T01:07:40.000Z  80  2.03 //
2018-09-26T01:15:10.000Z  60  1.80 //
2018-09-26T01:30:10.000Z  80  1.98 //
2018-09-26T01:52:40.000Z  50  2.08 //
2018-09-26T02:00:10.000Z  90  1.61 //
2018-09-26T02:30:10.000Z  90  1.80 //
2018-09-26T03:00:10.000Z  70  1.50 //
2018-09-26T03:45:10.000Z  70  1.13 //
2018-09-26T17:45:10.000Z  75  2.06 //
2018-09-26T18:07:40.000Z  75  2.23 //
2018-09-26T18:22:40.000Z  65  2.18 //
2018-09-26T18:37:40.000Z  50  2.23 //
2018-09-26T18:45:10.000Z  75  2.51 //
2018-09-26T20:07:40.000Z  75  2.51 //
2018-09-26T20:45:10.000Z  45  2.51 //
2018-09-26T20:52:40.000Z  70  2.51 //
2018-09-26T21:07:40.000Z  50  2.51 //
2018-09-26T21:15:10.000Z  65  2.51 //
2018-09-26T21:30:10.000Z  65  2.51 //
2018-09-26T21:37:40.000Z  75  2.51 //
2018-09-26T21:52:40.000Z  70  2.23 //
2018-09-26T22:00:10.000Z  65  2.51 //
2018-09-26T22:07:40.000Z  45  2.51 //
2018-09-26T22:15:10.000Z  65  2.51 //
2018-09-26T22:22:40.000Z  65  2.20 //
2018-09-26T22:30:10.000Z  70  2.28 //
2018-09-26T22:37:40.000Z  65  2.20 //
2018-09-26T22:45:10.000Z  50  2.28 //
2018-09-26T22:52:40.000Z  65  2.20 //
2018-09-26T23:00:10.000Z  70  2.20 //
2018-09-27T01:15:10.000Z  70  1.98 //
2018-09-27T01:22:40.000Z  90  1.86 //
2018-09-27T01:45:10.000Z  90  1.90 //
2018-09-27T01:52:40.000Z  95  1.53 //
2018-09-27T02:00:10.000Z  90  1.50 //
2018-09-27T03:00:10.000Z  95  1.23 //
2018-09-27T03:22:40.000Z  60  1.23 //
2018-09-27T03:45:10.000Z  70  0.65 //
2018-09-27T15:52:40.000Z  75  1.23 //
2018-09-27T16:00:10.000Z  70  1.23 //
2018-09-27T16:30:10.000Z  60  1.55 //
2018-09-27T16:37:40.000Z  75  1.55 //
2018-09-27T16:52:40.000Z  20  1.73 //
2018-09-27T17:00:10.000Z  40  1.80 //
2018-09-27T17:07:40.000Z  80  1.71 //
2018-09-27T17:15:10.000Z  75  1.86 //
2018-09-27T17:22:40.000Z   0  1.90 //
2018-09-27T17:30:10.000Z  45  1.96 //
2018-09-27T17:37:40.000Z  90  2.01 //
2018-09-27T17:45:10.000Z  75  2.03 //
2018-09-27T17:52:40.000Z  95  2.11 //
2018-09-27T18:00:10.000Z  95  2.11 //
2018-09-27T18:07:40.000Z  90  1.98 //
2018-09-27T18:15:10.000Z  90  2.08 //
2018-09-27T18:30:10.000Z  90  2.08 //
2018-09-27T18:37:40.000Z  60  2.06 //
2018-09-27T18:52:40.000Z  45  2.08 //
2018-09-27T19:00:10.000Z  90  2.03 //
2018-09-27T19:22:40.000Z  65  2.11 //
2018-09-27T19:30:10.000Z  45  2.13 //
2018-09-27T19:45:10.000Z  45  2.03 //
2018-09-27T19:52:40.000Z  70  2.03 //
2018-09-27T20:07:40.000Z  95  2.11 //
2018-09-27T20:22:40.000Z  60  2.03 //
2018-09-27T20:30:10.000Z  65  2.18 //
2018-09-27T20:45:10.000Z  65  2.51 //
2018-09-27T21:15:10.000Z  70  2.51 //
2018-09-27T21:22:40.000Z  95  2.51 //
2018-09-27T21:30:10.000Z  50  2.31 //
2018-09-27T21:37:40.000Z  90  2.18 //
2018-09-27T21:52:40.000Z  80  2.51 //
2018-09-27T22:00:10.000Z  80  2.51 //
2018-09-27T22:07:40.000Z  70  2.51 //
2018-09-27T22:15:10.000Z  80  2.51 //
2018-09-27T22:22:40.000Z  80  2.15 //
2018-09-27T22:30:10.000Z  80  2.28 //
2018-09-27T22:37:40.000Z  80  2.28 //
2018-09-27T22:45:10.000Z  60  2.15 //
2018-09-27T22:52:40.000Z  80  2.08 //
2018-09-27T23:00:10.000Z  80  2.13 //
2018-09-27T23:07:40.000Z  80  2.11 //
2018-09-27T23:15:10.000Z  80  2.08 //
2018-09-27T23:30:10.000Z  80  2.11 //
2018-09-27T23:37:40.000Z  80  2.33 //
2018-09-27T23:45:10.000Z  80  2.03 //
2018-09-28T00:00:10.000Z  70  2.11 //
2018-09-28T00:07:40.000Z  40  2.15 //
2018-09-28T00:15:10.000Z  70  2.13 //
2018-09-28T00:22:40.000Z  90  2.01 //
2018-09-28T00:37:40.000Z  70  2.01 //
2018-09-28T00:45:10.000Z  90  2.11 //
2018-09-28T00:52:40.000Z  45  2.03 //
2018-09-28T01:00:10.000Z  50  2.01 //
2018-09-28T01:07:40.000Z  90  1.90 //
2018-09-28T02:22:40.000Z  65  0.61 //
2018-09-28T02:30:10.000Z  75  1.23 //
2018-09-28T02:37:40.000Z  50  1.21 //
2018-09-28T03:37:40.000Z  75  0.68 //
2018-09-28T04:15:10.000Z  85  0.70 //
2018-09-28T15:15:10.000Z  75  1.00 //
2018-09-28T15:22:40.000Z  70  1.08 //
2018-09-28T15:30:10.000Z  70  1.13 //
2018-09-28T15:52:40.000Z  90  1.43 //
2018-09-28T16:00:10.000Z  60  1.50 //
2018-09-28T16:07:40.000Z  25  1.50 //
2018-09-28T16:22:40.000Z  60  1.58 //
2018-09-28T16:30:10.000Z  70  1.58 //
2018-09-28T16:37:40.000Z  65  1.58 //
2018-09-28T16:45:10.000Z  95  1.63 //
2018-09-28T16:52:40.000Z  80  1.53 //
2018-09-28T17:00:10.000Z  45  1.75 //
2018-09-28T17:07:40.000Z  90  1.73 //
2018-09-28T17:15:10.000Z  95  1.73 //
2018-09-28T17:22:40.000Z  80  1.78 //
2018-09-28T17:30:10.000Z  90  1.80 //
2018-09-28T17:37:40.000Z  80  1.71 //
2018-09-28T17:45:10.000Z  80  2.11 //
2018-09-28T17:52:40.000Z  60  2.03 //
2018-09-28T18:07:40.000Z  90  1.73 //
2018-09-28T18:15:10.000Z  80  2.08 //
2018-09-28T18:22:40.000Z  60  2.01 //
2018-09-28T18:30:10.000Z  80  1.98 //
2018-09-28T18:37:40.000Z  90  2.01 //
2018-09-28T19:07:40.000Z  90  2.11 //
2018-09-28T19:22:40.000Z  75  2.51 //
2018-09-28T19:30:10.000Z  65  2.13 //
2018-09-28T20:07:40.000Z  65  2.28 //
2018-09-28T20:15:10.000Z  65  2.15 //
2018-09-28T20:30:10.000Z  65  2.51 //
2018-09-28T20:45:10.000Z  95  2.18 //
2018-09-28T21:00:10.000Z  90  2.51 //
2018-09-28T21:07:40.000Z  95  2.51 //
2018-09-28T21:15:10.000Z  60  2.51 //
2018-09-28T21:30:10.000Z  40  2.51 //
2018-09-28T21:37:40.000Z  70  2.51 //
2018-09-28T21:45:10.000Z  90  2.51 //
2018-09-28T22:00:10.000Z  90  2.51 //
2018-09-28T22:07:40.000Z  90  2.51 //
2018-09-28T22:15:10.000Z  70  2.51 //
2018-09-29T00:30:10.000Z  70  2.11 //
2018-09-29T00:45:10.000Z  70  2.03 //
2018-09-29T00:52:40.000Z  90  2.15 //
2018-09-29T01:07:40.000Z  70  2.08 //
2018-09-29T01:15:10.000Z  90  2.03 //
2018-09-29T01:22:40.000Z  90  2.01 //
2018-09-29T01:30:10.000Z  70  1.98 //
2018-09-29T01:37:40.000Z  90  1.93 //
2018-09-29T01:45:10.000Z  90  1.88 //
2018-09-29T01:52:40.000Z  90  1.80 //
2018-09-29T02:00:10.000Z   0  1.80 //
2018-09-29T02:07:40.000Z  90  1.88 //
2018-09-29T02:15:10.000Z  90  1.80 //
2018-09-29T02:22:40.000Z  90  1.80 //
2018-09-29T02:37:40.000Z  90  1.63 //
2018-09-29T03:07:40.000Z  90  1.23 //
2018-09-29T03:22:40.000Z  90  1.28 //
2018-09-29T15:52:40.000Z  85  1.23 //
2018-09-29T16:07:40.000Z  75  1.55 //
2018-09-29T16:15:10.000Z  75  1.53 //
2018-09-29T16:30:10.000Z  75  1.75 //
2018-09-29T16:45:10.000Z  75  1.83 //
2018-09-29T17:00:10.000Z  75  1.83 //
2018-09-29T17:07:40.000Z  40  1.86 //
2018-09-29T17:15:10.000Z  75  1.86 //
2018-09-29T17:30:10.000Z  75  1.90 //
2018-09-29T17:52:40.000Z  75  2.08 //
2018-09-29T18:07:40.000Z  75  2.13 //
2018-09-29T18:22:40.000Z  90  2.11 //
2018-09-29T18:30:10.000Z  75  2.13 //
2018-09-29T18:37:40.000Z  75  2.11 //
2018-09-29T18:45:10.000Z  65  2.11 //
2018-09-29T18:52:40.000Z  70  2.08 //
2018-09-29T19:00:10.000Z  95  2.13 //
2018-09-29T19:07:40.000Z  70  2.23 //
2018-09-29T19:15:10.000Z  45  2.51 //
2018-09-29T19:22:40.000Z  95  2.23 //
2018-09-29T19:45:10.000Z  70  2.51 //
2018-09-29T20:00:10.000Z  65  2.20 //
2018-09-29T20:07:40.000Z  70  2.51 //
2018-09-29T20:15:10.000Z  70  2.26 //
2018-09-29T20:37:40.000Z  50  2.15 //
2018-09-29T20:45:10.000Z  75  2.45 //
2018-09-29T21:00:10.000Z  50  2.51 //
2018-09-29T21:15:10.000Z  95  2.08 //
2018-09-29T21:22:40.000Z  50  2.51 //
2018-09-29T21:30:10.000Z  45  2.20 //
2018-09-29T21:45:10.000Z  90  2.51 //
2018-09-29T22:00:10.000Z  90  2.20 //
2018-09-29T22:07:40.000Z  45  2.20 //
2018-09-29T22:15:10.000Z 100  2.18 //
2018-09-29T22:22:40.000Z  65  2.06 //
2018-09-29T22:30:10.000Z 100  2.23 //
2018-09-29T22:37:40.000Z  65  2.31 //
2018-09-29T22:52:40.000Z  70  2.51 //
2018-09-30T00:22:40.000Z  65  2.13 //
2018-09-30T00:30:10.000Z  95  2.13 //
2018-09-30T00:37:40.000Z  85  1.75 //
2018-09-30T00:52:40.000Z  65  1.73 //
2018-09-30T01:00:10.000Z  85  1.71 //
2018-09-30T01:15:10.000Z   0  2.03 //
2018-09-30T01:22:40.000Z  95  2.01 //
2018-09-30T03:00:10.000Z  20  1.08 //
2018-09-30T15:15:10.000Z  75  0.70 //
2018-09-30T15:52:40.000Z  75  0.90 //
2018-09-30T16:30:10.000Z  65  1.61 //
2018-09-30T17:00:10.000Z  60  1.71 //
2018-09-30T17:22:40.000Z  90  1.90 //
2018-09-30T17:37:40.000Z  80  2.03 //
2018-09-30T17:45:10.000Z  80  1.73 //
2018-09-30T17:52:40.000Z  60  2.13 //
2018-09-30T18:07:40.000Z  40  2.06 //
2018-09-30T18:15:10.000Z  90  2.15 //
2018-09-30T18:22:40.000Z  70  2.15 //
2018-09-30T18:30:10.000Z  90  1.93 //
2018-09-30T18:37:40.000Z  80  2.06 //
2018-09-30T18:45:10.000Z  70  2.06 //
2018-09-30T19:07:40.000Z  40  2.26 //
2018-09-30T20:07:40.000Z  65  2.03 //
2018-09-30T20:45:10.000Z  75  2.20 //
2018-09-30T23:22:40.000Z  50  1.25 //
2018-10-01T00:07:40.000Z  75  1.18 //
2018-10-01T00:15:10.000Z  75  1.23 //
2018-10-01T00:52:40.000Z  65  1.23 //
2018-10-01T02:37:40.000Z  50  1.25 //
2018-10-01T02:52:40.000Z  75  1.25 //
2018-10-01T03:22:40.000Z  45  0.61 //
2018-10-01T16:00:10.000Z  45  1.23 //
2018-10-01T16:07:40.000Z  65  1.21 //
2018-10-01T17:22:40.000Z  20  1.53 //
2018-10-01T17:37:40.000Z  65  0.93 //
2018-10-01T18:00:10.000Z  65  2.03 //
2018-10-01T18:15:10.000Z  50  2.06 //
2018-10-01T18:30:10.000Z  70  2.08 //
2018-10-01T19:07:40.000Z  50  2.51 //
2018-10-01T19:22:40.000Z  80  2.51 //
2018-10-01T19:37:40.000Z  45  2.15 //
2018-10-01T19:45:10.000Z  60  2.51 //
2018-10-01T19:52:40.000Z   5  2.15 //
2018-10-01T20:00:10.000Z  65  2.51 //
2018-10-01T20:07:40.000Z  60  2.33 //
2018-10-01T20:22:40.000Z  45  2.51 //
2018-10-01T20:30:10.000Z  65  2.23 //
2018-10-01T21:30:10.000Z  45  1.11 //
2018-10-01T22:07:40.000Z  60  2.51 //
2018-10-01T22:22:40.000Z  70  2.51 //
2018-10-01T22:30:10.000Z  80  2.51 //
2018-10-01T22:52:40.000Z  80  2.26 //
2018-10-01T23:00:10.000Z  70  2.31 //
2018-10-01T23:07:40.000Z  80  2.51 //
2018-10-01T23:15:10.000Z  80  2.13 //
2018-10-01T23:22:40.000Z  80  2.08 //
2018-10-01T23:37:40.000Z  70  2.20 //
2018-10-01T23:45:10.000Z  70  2.23 //
2018-10-01T23:52:40.000Z  70  1.71 //
2018-10-02T00:00:10.000Z  80  2.20 //
2018-10-02T00:07:40.000Z  80  2.23 //
2018-10-02T00:15:10.000Z  80  2.20 //
2018-10-02T00:22:40.000Z  50  2.15 //
2018-10-02T00:30:10.000Z  70  2.15 //
2018-10-02T00:37:40.000Z  80  2.23 //
2018-10-02T00:52:40.000Z  80  2.03 //
2018-10-02T01:00:10.000Z  70  2.03 //
2018-10-02T02:15:10.000Z  65  1.23 //
2018-10-02T02:52:40.000Z  75  1.08 //
2018-10-02T03:52:40.000Z  65  0.63 //
2018-10-02T15:37:40.000Z  60  1.15 //
2018-10-02T15:45:10.000Z  75  1.23 //
2018-10-02T15:52:40.000Z  25  1.30 //
2018-10-02T16:00:10.000Z  60  1.33 //
2018-10-02T16:22:40.000Z  20  1.33 //
2018-10-02T17:15:10.000Z  90  1.61 //
2018-10-02T17:22:40.000Z  40  1.96 //
2018-10-02T17:37:40.000Z  70  2.13 //
2018-10-02T17:45:10.000Z  45  2.08 //
2018-10-02T17:52:40.000Z  65  2.18 //
2018-10-02T18:15:10.000Z  60  2.08 //
2018-10-02T18:22:40.000Z  65  2.26 //
2018-10-02T18:30:10.000Z  45  2.11 //
2018-10-02T18:37:40.000Z  65  2.23 //
2018-10-02T19:07:40.000Z  75  1.23 //
2018-10-02T20:30:10.000Z  75  1.25 //
2018-10-02T22:00:10.000Z  75  1.21 //
2018-10-03T15:52:40.000Z  80  1.23 //
2018-10-03T16:00:10.000Z  80  0.70 //
2018-10-03T16:45:10.000Z  90  1.63 //
2018-10-03T17:00:10.000Z  90  1.58 //
2018-10-03T17:07:40.000Z  90  1.86 //
2018-10-03T17:15:10.000Z  40  1.61 //
2018-10-03T17:22:40.000Z  80  1.83 //
2018-10-03T17:30:10.000Z  90  1.75 //
2018-10-03T17:37:40.000Z  90  1.93 //
2018-10-03T17:45:10.000Z  80  1.93 //
2018-10-03T17:52:40.000Z  90  2.01 //
2018-10-03T18:00:10.000Z  60  2.03 //
2018-10-03T18:07:40.000Z  70  2.01 //
2018-10-03T18:15:10.000Z  90  2.03 //
2018-10-03T18:22:40.000Z  80  2.13 //
2018-10-03T18:30:10.000Z  40  2.15 //
2018-10-03T18:37:40.000Z  90  1.63 //
2018-10-03T18:45:10.000Z  90  2.13 //
2018-10-03T18:52:40.000Z  90  2.13 //
2018-10-03T19:00:10.000Z  80  1.96 //
2018-10-03T19:07:40.000Z  80  2.26 //
2018-10-03T19:15:10.000Z  80  2.23 //
2018-10-03T19:22:40.000Z  80  2.28 //
2018-10-03T19:30:10.000Z  80  2.23 //
2018-10-03T19:37:40.000Z  80  2.26 //
2018-10-03T19:45:10.000Z  80  2.51 //
2018-10-03T19:52:40.000Z  80  2.23 //
2018-10-03T20:00:10.000Z  45  2.13 //
2018-10-03T20:37:40.000Z  90  2.31 //
2018-10-03T22:45:10.000Z  70  2.28 //
2018-10-03T23:07:40.000Z  20  2.23 //
2018-10-03T23:15:10.000Z  50  2.26 //
2018-10-03T23:30:10.000Z  70  2.18 //
2018-10-04T00:15:10.000Z  65  1.23 //
2018-10-04T00:30:10.000Z  70  1.23 //
2018-10-04T01:45:10.000Z  70  1.93 //
2018-10-04T03:07:40.000Z  90  1.23 //
2018-10-04T03:22:40.000Z  40  0.68 //
2018-10-04T03:52:40.000Z  70  0.70 //
2018-10-04T15:30:10.000Z  75  0.63 //
2018-10-04T16:00:10.000Z  75  1.23 //
2018-10-04T17:52:40.000Z  80  1.73 //
2018-10-04T18:00:10.000Z  45  2.13 //
2018-10-04T18:07:40.000Z  45  2.13 //
2018-10-04T18:15:10.000Z  45  2.15 //
2018-10-04T18:22:40.000Z  45  1.93 //
2018-10-04T18:30:10.000Z  50  1.80 //
2018-10-04T18:37:40.000Z  80  1.73 //
2018-10-04T19:45:10.000Z  65  1.90 //
2018-10-04T21:37:40.000Z  75  1.21 //
2018-10-05T00:45:10.000Z  90  1.90 //
2018-10-05T01:00:10.000Z  90  1.75 //
2018-10-05T01:15:10.000Z  90  1.78 //
2018-10-05T02:22:40.000Z  90  1.23 //
2018-10-05T02:30:10.000Z  30  1.23 //
2018-10-05T03:22:40.000Z  75  0.70 //
2018-10-05T03:30:10.000Z  45  0.68 //
2018-10-05T03:52:40.000Z  60  0.70 //
2018-10-05T16:00:10.000Z  40  1.13 //
2018-10-05T16:07:40.000Z  75  1.15 //
2018-10-05T16:15:10.000Z  80  1.30 //
2018-10-05T16:22:40.000Z  70  1.53 //
2018-10-05T16:30:10.000Z  80  1.61 //
2018-10-05T16:45:10.000Z  80  1.50 //
2018-10-05T17:07:40.000Z   0  1.63 //
2018-10-05T17:15:10.000Z  60  1.73 //
2018-10-05T17:37:40.000Z  80  1.96 //
2018-10-05T17:45:10.000Z  80  1.83 //
2018-10-05T18:07:40.000Z  90  2.06 //
2018-10-05T18:15:10.000Z  65  2.01 //
2018-10-05T18:22:40.000Z  80  2.08 //
2018-10-05T18:30:10.000Z  90  2.11 //
2018-10-05T18:37:40.000Z  80  2.15 //
2018-10-05T18:45:10.000Z  90  2.11 //
2018-10-05T18:52:40.000Z  70  2.18 //
2018-10-05T19:00:10.000Z  90  2.13 //
2018-10-05T19:07:40.000Z  80  2.18 //
2018-10-05T19:15:10.000Z  70  2.15 //
2018-10-05T19:22:40.000Z  90  2.28 //
2018-10-05T19:30:10.000Z  60  2.28 //
2018-10-05T19:37:40.000Z  40  2.33 //
2018-10-05T19:52:40.000Z  90  2.51 //
2018-10-05T20:00:10.000Z  90  2.28 //
2018-10-05T20:07:40.000Z  90  2.18 //
2018-10-05T20:15:10.000Z  70  2.28 //
2018-10-05T20:22:40.000Z  90  2.31 //
2018-10-05T20:30:10.000Z  70  2.18 //
2018-10-05T20:45:10.000Z  70  2.36 //
2018-10-05T21:00:10.000Z  90  2.15 //
2018-10-05T21:07:40.000Z  80  2.31 //
2018-10-05T21:15:10.000Z  80  2.23 //
2018-10-05T21:22:40.000Z  90  2.28 //
2018-10-05T21:30:10.000Z  80  2.28 //
2018-10-05T21:37:40.000Z  70  2.28 //
2018-10-05T21:45:10.000Z  80  2.38 //
2018-10-05T21:52:40.000Z  80  2.28 //
2018-10-05T22:00:10.000Z  80  2.28 //
2018-10-05T22:07:40.000Z  80  2.28 //
2018-10-05T22:15:10.000Z  60  2.28 //
2018-10-05T22:22:40.000Z  70  2.31 //
2018-10-05T22:30:10.000Z  90  2.31 //
2018-10-05T22:37:40.000Z  80  2.23 //
2018-10-05T22:45:10.000Z  80  2.23 //
2018-10-05T22:52:40.000Z  70  2.23 //
2018-10-05T23:00:10.000Z  90  2.15 //
2018-10-05T23:07:40.000Z  70  2.28 //
2018-10-05T23:15:10.000Z  90  2.31 //
2018-10-05T23:22:40.000Z  70  2.28 //
2018-10-05T23:30:10.000Z  90  2.20 //
2018-10-05T23:37:40.000Z  90  2.23 //
2018-10-05T23:45:10.000Z  70  2.18 //
2018-10-06T00:22:40.000Z  95  2.15 //
2018-10-06T00:37:40.000Z  90  2.01 //
2018-10-06T01:00:10.000Z  90  1.63 //
2018-10-06T01:45:10.000Z  90  1.73 //
2018-10-06T01:52:40.000Z  90  1.58 //
2018-10-06T02:07:40.000Z  90  1.53 //
2018-10-06T03:15:10.000Z  75  0.70 //
2018-10-06T03:30:10.000Z  75  0.70 //
2018-10-06T03:45:10.000Z  75  0.58 //
2018-10-06T16:07:40.000Z  60  1.23 //
2018-10-06T16:15:10.000Z  40  1.30 //
2018-10-06T16:22:40.000Z  40  1.15 //
2018-10-06T16:30:10.000Z  40  1.50 //
2018-10-06T16:37:40.000Z  70  1.53 //
2018-10-06T16:45:10.000Z  70  1.50 //
2018-10-06T16:52:40.000Z  70  1.58 //
2018-10-06T17:00:10.000Z  70  1.50 //
2018-10-06T17:07:40.000Z  60  1.50 //
2018-10-06T17:15:10.000Z  60  1.88 //
2018-10-06T17:22:40.000Z  70  1.90 //
2018-10-06T17:30:10.000Z  40  1.88 //
2018-10-06T17:37:40.000Z  70  1.75 //
2018-10-06T17:45:10.000Z  70  1.75 //
2018-10-06T17:52:40.000Z  50  1.93 //
2018-10-06T18:00:10.000Z  70  2.01 //
2018-10-06T18:07:40.000Z  70  1.98 //
2018-10-06T18:15:10.000Z  60  2.03 //
2018-10-06T18:22:40.000Z  40  2.08 //
2018-10-06T18:30:10.000Z  70  2.11 //
2018-10-06T18:37:40.000Z  80  2.15 //
2018-10-06T18:45:10.000Z  80  2.15 //
2018-10-06T18:52:40.000Z  80  2.18 //
2018-10-06T19:00:10.000Z  80  2.15 //
2018-10-06T19:07:40.000Z  80  2.20 //
2018-10-06T19:15:10.000Z  80  2.15 //
2018-10-06T19:22:40.000Z  80  2.26 //
2018-10-06T19:30:10.000Z  80  2.26 //
2018-10-06T19:37:40.000Z  80  2.51 //
2018-10-06T19:45:10.000Z  80  2.51 //
2018-10-06T19:52:40.000Z  80  2.28 //
2018-10-06T20:00:10.000Z  70  2.03 //
2018-10-06T20:07:40.000Z  70  2.51 //
2018-10-06T20:15:10.000Z  40  2.03 //
2018-10-06T20:22:40.000Z  20  2.18 //
2018-10-06T20:30:10.000Z  60  2.26 //
2018-10-06T20:37:40.000Z  20  2.51 //
2018-10-06T20:45:10.000Z  70  2.51 //
2018-10-06T20:52:40.000Z  80  2.51 //
2018-10-06T21:00:10.000Z  70  2.23 //
2018-10-06T21:07:40.000Z  80  2.51 //
2018-10-06T21:15:10.000Z  70  2.51 //
2018-10-06T21:22:40.000Z  80  2.51 //
2018-10-06T21:30:10.000Z  80  2.33 //
2018-10-06T21:37:40.000Z  40  2.51 //
2018-10-06T21:45:10.000Z  40  2.33 //
2018-10-06T21:52:40.000Z  20  2.31 //
2018-10-06T22:00:10.000Z  80  2.28 //
2018-10-06T22:07:40.000Z  70  2.28 //
2018-10-06T22:15:10.000Z  90  2.28 //
2018-10-06T22:22:40.000Z  80  2.26 //
2018-10-06T22:30:10.000Z  80  2.26 //
2018-10-06T22:37:40.000Z  60  2.51 //
2018-10-06T22:45:10.000Z  90  2.51 //
2018-10-06T22:52:40.000Z  90  2.51 //
2018-10-06T23:00:10.000Z  90  2.08 //
2018-10-06T23:07:40.000Z  90  2.51 //
2018-10-06T23:15:10.000Z  90  2.20 //
2018-10-06T23:22:40.000Z  70  2.20 //
2018-10-06T23:30:10.000Z  90  2.20 //
2018-10-06T23:37:40.000Z  90  2.15 //
2018-10-06T23:45:10.000Z  40  2.13 //
2018-10-06T23:52:40.000Z  70  2.11 //
2018-10-07T00:00:10.000Z  80  2.13 //
2018-10-07T00:07:40.000Z  90  2.11 //
2018-10-07T00:15:10.000Z  70  2.15 //
