# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-18T01:07:09.277Z
#
# Location: GEO 23.0N 72.5E, URSI-Code AH223 AHMEDABAD
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-07-02T21:00:00.000Z - 2013-07-02T21:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of AH223 data provider
#
#Time                     CS   foE QD
2012-08-20T23:22:30.000Z  60  2.73 //
2012-08-20T23:30:00.000Z  90  3.15 //
2012-08-20T23:37:30.000Z  90  2.93 //
2012-08-20T23:45:00.000Z  60  2.88 //
2012-08-20T23:52:30.000Z  70  2.95 //
2012-08-21T00:00:00.000Z  60  2.93 //
2012-08-21T00:07:30.000Z  40  2.93 //
2012-08-21T00:15:00.000Z  45  2.90 //
2012-08-21T00:22:30.000Z  90  2.93 //
2012-08-21T00:30:00.000Z  90  2.88 //
2012-08-21T00:37:30.000Z  90  2.90 //
2012-08-21T00:45:00.000Z  90  2.88 //
2012-08-21T00:52:30.000Z  90  2.76 //
2012-08-21T01:00:00.000Z  80  2.65 //
2012-08-21T01:07:30.000Z  70  2.63 //
2012-08-21T01:15:00.000Z  95  2.58 //
2012-08-21T01:30:00.000Z  65  2.58 //
2012-08-21T01:37:30.000Z  75  2.58 //
2012-08-21T01:45:00.000Z  75  2.51 //
2012-08-21T01:52:30.000Z  50  2.53 //
2012-08-21T02:00:00.000Z  95  2.51 //
2012-08-21T02:07:30.000Z  75  2.51 //
2012-08-21T02:15:00.000Z 100  2.51 //
2012-08-21T02:22:30.000Z  95  2.51 //
2012-08-21T02:30:00.000Z  95  2.51 //
2012-08-21T02:37:30.000Z  70  2.20 //
2012-08-21T02:45:00.000Z  95  2.31 //
2012-08-21T02:52:30.000Z  90  2.15 //
2012-08-21T04:15:00.000Z 100  2.06 //
2012-08-21T04:30:00.000Z  85  1.13 //
2012-08-21T04:37:30.000Z  70  1.83 //
2012-08-21T04:52:30.000Z  60  1.73 //
2012-08-21T14:37:30.000Z  60  1.50 //
2012-08-21T14:45:00.000Z  40  1.61 //
2012-08-21T14:52:30.000Z  70  1.71 //
2012-08-21T15:00:00.000Z  80  1.75 //
2012-08-21T15:07:30.000Z  70  1.80 //
2012-08-21T15:15:00.000Z  40  1.80 //
2012-08-21T15:22:30.000Z  80  1.88 //
2012-08-21T15:30:00.000Z  70  1.98 //
2012-08-21T15:37:30.000Z  80  2.06 //
2012-08-21T15:45:00.000Z  80  2.11 //
2012-08-21T15:52:30.000Z  80  2.15 //
2012-08-21T16:07:30.000Z  80  2.26 //
2012-08-21T16:15:00.000Z  60  2.28 //
2012-08-21T16:22:30.000Z  80  2.31 //
2012-08-21T16:30:00.000Z  80  2.36 //
2012-08-21T16:37:30.000Z  80  2.61 //
2012-08-21T16:45:00.000Z  80  2.58 //
2012-08-21T17:00:00.000Z  80  2.63 //
2012-08-21T17:07:30.000Z  40  2.51 //
2012-08-21T17:15:00.000Z  80  2.58 //
2012-08-21T17:30:00.000Z  95  2.63 //
2012-08-21T17:37:30.000Z  90  2.61 //
2012-08-21T17:45:00.000Z  80  2.68 //
2012-08-21T17:52:30.000Z  70  2.70 //
2012-08-21T18:00:00.000Z  90  2.58 //
2012-08-21T18:22:30.000Z 100  2.63 //
2012-08-21T18:37:30.000Z  90  2.86 //
2012-08-21T18:45:00.000Z  80  2.88 //
2012-08-21T18:52:30.000Z  40  2.88 //
2012-08-21T19:00:00.000Z  90  2.88 //
2012-08-21T19:07:30.000Z  80  2.86 //
2012-08-21T19:15:00.000Z  90  2.88 //
2012-08-21T19:22:30.000Z  90  3.13 //
2012-08-21T19:30:00.000Z  80  3.13 //
2012-08-21T19:45:00.000Z  80  3.15 //
2012-08-21T19:52:30.000Z  45  2.98 //
2012-08-21T20:07:30.000Z  80  3.11 //
2012-08-21T20:15:00.000Z  80  3.20 //
2012-08-21T20:22:30.000Z  80  3.23 //
2012-08-21T20:30:00.000Z  80  3.20 //
2012-08-21T20:45:00.000Z  80  3.18 //
2012-08-21T20:52:30.000Z  95  3.23 //
2012-08-21T21:00:00.000Z  90  3.23 //
2012-08-21T21:07:30.000Z  80  3.23 //
2012-08-21T21:15:00.000Z  80  3.15 //
2012-08-21T21:22:30.000Z  75  3.23 //
2012-08-21T21:30:00.000Z  90  3.23 //
2012-08-21T21:45:00.000Z  90  3.08 //
2012-08-21T21:52:30.000Z  70  3.20 //
2012-08-21T22:00:00.000Z  90  3.15 //
2012-08-21T22:07:30.000Z  90  3.20 //
2012-08-21T22:15:00.000Z  90  3.20 //
2012-08-21T22:22:30.000Z  90  3.20 //
2012-08-21T22:30:00.000Z  90  3.15 //
2012-08-21T22:37:30.000Z  90  3.13 //
2012-08-21T22:45:00.000Z  90  3.08 //
2012-08-21T22:52:30.000Z  80  3.01 //
2012-08-21T23:00:00.000Z  90  3.01 //
2012-08-21T23:07:30.000Z  90  3.11 //
2012-08-21T23:22:30.000Z  90  3.15 //
2012-08-21T23:30:00.000Z  95  3.13 //
2012-08-21T23:37:30.000Z  90  3.13 //
2012-08-21T23:45:00.000Z  95  3.08 //
2012-08-21T23:52:30.000Z  95  3.03 //
2012-08-22T00:00:00.000Z  90  3.03 //
2012-08-22T00:15:00.000Z  90  3.01 //
2012-08-22T01:07:30.000Z  90  2.81 //
2012-08-22T01:22:30.000Z  95  2.88 //
2012-08-22T01:37:30.000Z  90  2.68 //
2012-08-22T02:07:30.000Z  70  2.61 //
2012-08-22T02:15:00.000Z  90  2.53 //
2012-08-22T02:22:30.000Z  90  2.56 //
2012-08-22T02:30:00.000Z  90  2.48 //
2012-08-22T02:37:30.000Z  90  2.45 //
2012-08-22T03:15:00.000Z  70  2.03 //
2012-08-22T03:22:30.000Z  90  2.20 //
2012-08-22T03:30:00.000Z   0  2.15 //
2012-08-22T03:37:30.000Z  90  2.08 //
2012-08-22T03:45:00.000Z  70  2.03 //
2012-08-22T03:52:30.000Z   0  1.98 //
2012-08-22T04:15:00.000Z  90  2.03 //
2012-08-22T04:37:30.000Z  80  1.83 //
2012-08-22T04:45:00.000Z  40  1.75 //
2012-08-22T04:52:30.000Z  40  1.68 //
2012-08-22T05:00:00.000Z  70  1.61 //
2012-08-22T05:07:30.000Z  80  1.53 //
2012-08-22T14:22:30.000Z  70  1.58 //
2012-08-22T14:30:00.000Z  70  1.61 //
2012-08-22T14:45:00.000Z  70  1.80 //
2012-08-22T14:52:30.000Z  40  1.88 //
2012-08-22T15:00:00.000Z  70  1.90 //
2012-08-22T15:07:30.000Z  40  2.01 //
2012-08-22T15:15:00.000Z  70  2.06 //
2012-08-22T15:22:30.000Z   0  1.90 //
2012-08-22T15:30:00.000Z  60  1.96 //
2012-08-22T15:37:30.000Z  60  2.08 //
2012-08-22T15:45:00.000Z  60  2.01 //
2012-08-22T15:52:30.000Z  70  2.13 //
2012-08-22T16:00:00.000Z  70  2.11 //
2012-08-22T16:07:30.000Z  40  2.15 //
2012-08-22T16:15:00.000Z  70  2.26 //
2012-08-22T16:22:30.000Z  60  2.11 //
2012-08-22T16:30:00.000Z  70  2.26 //
2012-08-22T16:37:30.000Z  40  2.51 //
2012-08-22T16:45:00.000Z  70  2.28 //
2012-08-22T16:52:30.000Z  80  2.51 //
2012-08-22T17:00:00.000Z  80  2.51 //
2012-08-22T17:15:00.000Z  80  2.51 //
2012-08-22T17:22:30.000Z  80  2.38 //
2012-08-22T17:30:00.000Z  80  2.43 //
2012-08-22T17:37:30.000Z  80  2.51 //
2012-08-22T17:45:00.000Z  80  2.61 //
2012-08-22T17:52:30.000Z  75  2.61 //
2012-08-22T18:00:00.000Z  60  2.83 //
2012-08-22T18:07:30.000Z  80  2.56 //
2012-08-22T18:15:00.000Z  80  2.88 //
2012-08-22T18:22:30.000Z  80  2.73 //
2012-08-22T18:30:00.000Z  80  2.81 //
2012-08-22T18:37:30.000Z  80  2.98 //
2012-08-22T18:45:00.000Z  60  2.76 //
2012-08-22T18:52:30.000Z  80  2.98 //
2012-08-22T19:00:00.000Z  80  3.06 //
2012-08-22T19:07:30.000Z  80  3.06 //
2012-08-22T19:15:00.000Z  80  2.93 //
2012-08-22T19:22:30.000Z  70  3.01 //
2012-08-22T19:30:00.000Z  70  2.95 //
2012-08-22T19:37:30.000Z  80  2.95 //
2012-08-22T19:45:00.000Z  80  2.95 //
2012-08-22T19:52:30.000Z  80  3.01 //
2012-08-22T20:00:00.000Z  80  3.03 //
2012-08-22T20:07:30.000Z  80  3.11 //
2012-08-22T20:15:00.000Z  40  3.15 //
2012-08-22T20:22:30.000Z  70  3.20 //
2012-08-22T20:30:00.000Z  70  3.13 //
2012-08-22T20:37:30.000Z  70  3.23 //
2012-08-22T20:45:00.000Z  65  3.06 //
2012-08-22T20:52:30.000Z  70  3.01 //
2012-08-22T21:00:00.000Z  70  3.06 //
2012-08-22T21:07:30.000Z  60  3.03 //
2012-08-22T21:15:00.000Z  60  3.03 //
2012-08-22T21:22:30.000Z  40  3.03 //
2012-08-22T21:30:00.000Z  40  3.06 //
2012-08-22T21:37:30.000Z  80  3.11 //
2012-08-22T21:45:00.000Z  70  3.26 //
2012-08-22T21:52:30.000Z  80  3.08 //
2012-08-22T22:00:00.000Z  45  3.08 //
2012-08-22T22:07:30.000Z  80  3.03 //
2012-08-22T22:15:00.000Z  60  3.06 //
2012-08-22T22:22:30.000Z  80  3.06 //
2012-08-22T22:30:00.000Z  20  3.03 //
2012-08-22T22:37:30.000Z  60  3.01 //
2012-08-22T22:52:30.000Z  80  3.13 //
2012-08-22T23:00:00.000Z  80  3.01 //
2012-08-22T23:07:30.000Z  80  2.98 //
2012-08-22T23:15:00.000Z  80  3.06 //
2012-08-22T23:22:30.000Z  80  2.93 //
2012-08-22T23:30:00.000Z  90  2.98 //
2012-08-23T01:52:30.000Z  45  1.90 //
2012-08-23T02:07:30.000Z  45  1.96 //
2012-08-23T02:22:30.000Z  80  2.51 //
2012-08-23T02:30:00.000Z  60  2.45 //
2012-08-23T02:45:00.000Z  80  2.38 //
2012-08-23T02:52:30.000Z  20  2.53 //
2012-08-23T03:07:30.000Z   0  2.28 //
2012-08-23T03:15:00.000Z  20  2.38 //
2012-08-23T03:22:30.000Z  50  2.40 //
2012-08-23T03:30:00.000Z  80  2.36 //
2012-08-23T03:37:30.000Z  20  2.08 //
2012-08-23T03:45:00.000Z  80  2.06 //
2012-08-23T03:52:30.000Z  80  1.98 //
2012-08-23T04:07:30.000Z  40  2.08 //
2012-08-23T04:15:00.000Z  40  1.78 //
2012-08-23T04:30:00.000Z  40  1.68 //
2012-08-23T04:52:30.000Z  80  1.61 //
2012-08-23T15:45:00.000Z  65  2.20 //
2012-08-23T15:52:30.000Z  45  2.15 //
2012-08-23T16:37:30.000Z  45  2.51 //
2012-08-23T16:45:00.000Z  65  2.63 //
2012-08-23T16:52:30.000Z  65  2.65 //
2012-08-23T17:00:00.000Z  65  2.68 //
2012-08-23T17:07:30.000Z  65  2.73 //
2012-08-23T17:15:00.000Z  45  2.73 //
2012-08-23T17:22:30.000Z  65  2.76 //
2012-08-23T17:30:00.000Z  70  2.78 //
2012-08-23T17:37:30.000Z  45  2.58 //
2012-08-23T17:45:00.000Z  45  2.65 //
2012-08-23T17:52:30.000Z  80  2.68 //
2012-08-23T18:07:30.000Z  65  2.63 //
2012-08-23T18:15:00.000Z  45  2.70 //
2012-08-23T18:22:30.000Z  65  2.63 //
2012-08-23T18:30:00.000Z  75  2.65 //
2012-08-23T19:22:30.000Z  25  2.73 //
2012-08-23T19:45:00.000Z  95  2.76 //
2012-08-23T19:52:30.000Z  90  2.73 //
2012-08-23T20:00:00.000Z  45  2.88 //
2012-08-23T20:07:30.000Z  45  2.83 //
2012-08-23T20:15:00.000Z  25  2.83 //
2012-08-23T20:22:30.000Z  70  3.20 //
2012-08-23T20:45:00.000Z  40  2.93 //
2012-08-23T20:52:30.000Z  90  2.95 //
2012-08-23T21:07:30.000Z  80  3.23 //
2012-08-23T21:15:00.000Z  80  2.73 //
2012-08-23T21:30:00.000Z  45  2.53 //
2012-08-23T21:52:30.000Z  40  2.98 //
2012-08-23T22:00:00.000Z  90  3.26 //
2012-08-23T22:07:30.000Z  90  3.26 //
2012-08-23T22:15:00.000Z  95  3.23 //
2012-08-23T22:22:30.000Z  90  2.90 //
2012-08-23T22:30:00.000Z  80  2.90 //
2012-08-23T22:45:00.000Z  85  2.90 //
2012-08-23T22:52:30.000Z  60  2.88 //
2012-08-23T23:00:00.000Z  45  2.86 //
2012-08-23T23:07:30.000Z  45  2.90 //
2012-08-23T23:15:00.000Z  80  2.93 //
2012-08-23T23:22:30.000Z  40  2.90 //
2012-08-23T23:30:00.000Z  60  2.90 //
2012-08-23T23:37:30.000Z  60  2.93 //
2012-08-23T23:45:00.000Z  60  2.93 //
2012-08-23T23:52:30.000Z  90  3.01 //
2012-08-24T00:00:00.000Z  90  2.90 //
2012-08-24T00:07:30.000Z  80  2.93 //
2012-08-24T00:15:00.000Z  90  2.93 //
2012-08-24T00:22:30.000Z  65  2.86 //
2012-08-24T00:30:00.000Z  65  2.86 //
2012-08-24T00:37:30.000Z  95  2.81 //
2012-08-24T00:45:00.000Z  65  2.73 //
2012-08-24T00:52:30.000Z  45  2.76 //
2012-08-24T01:00:00.000Z  70  2.83 //
2012-08-24T01:07:30.000Z  85  2.73 //
2012-08-24T01:15:00.000Z  60  2.68 //
2012-08-24T01:22:30.000Z  95  2.61 //
2012-08-24T01:30:00.000Z  60  2.51 //
2012-08-24T01:37:30.000Z  65  2.51 //
2012-08-24T01:45:00.000Z  90  2.65 //
2012-08-24T01:52:30.000Z  95  2.58 //
2012-08-24T02:00:00.000Z  80  2.51 //
2012-08-24T02:52:30.000Z  70  2.15 //
2012-08-24T03:15:00.000Z  90  2.01 //
2012-08-24T03:52:30.000Z  90  2.15 //
2012-08-24T04:07:30.000Z  90  2.06 //
2012-08-24T04:15:00.000Z  90  1.98 //
2012-08-24T04:22:30.000Z   0  1.90 //
2012-08-24T04:30:00.000Z  90  1.80 //
2012-08-24T04:37:30.000Z  90  1.58 //
2012-08-24T04:45:00.000Z  40  1.61 //
2012-08-24T05:00:00.000Z  60  1.50 //
2012-08-24T05:07:30.000Z  90  1.48 //
2012-08-24T15:00:00.000Z  65  1.55 //
2012-08-24T15:22:30.000Z  65  1.80 //
2012-08-24T15:30:00.000Z  40  1.80 //
2012-08-24T15:37:30.000Z  80  2.11 //
2012-08-24T15:45:00.000Z  65  2.18 //
2012-08-24T16:00:00.000Z  80  2.03 //
2012-08-24T16:07:30.000Z  80  2.15 //
2012-08-24T16:15:00.000Z  80  2.26 //
2012-08-24T16:22:30.000Z  40  2.20 //
2012-08-24T16:30:00.000Z  80  2.51 //
2012-08-24T16:37:30.000Z  80  2.51 //
2012-08-24T16:45:00.000Z  80  2.51 //
2012-08-24T16:52:30.000Z  80  2.51 //
2012-08-24T17:00:00.000Z  80  2.51 //
2012-08-24T17:15:00.000Z  80  2.51 //
2012-08-24T17:22:30.000Z  40  2.51 //
2012-08-24T17:30:00.000Z  80  2.51 //
2012-08-24T17:37:30.000Z  80  2.51 //
2012-08-24T17:45:00.000Z  80  2.45 //
2012-08-24T17:52:30.000Z  80  2.51 //
2012-08-24T18:00:00.000Z  80  2.63 //
2012-08-24T18:15:00.000Z  60  2.58 //
2012-08-24T18:22:30.000Z  45  2.51 //
2012-08-24T18:30:00.000Z  80  2.68 //
2012-08-24T18:37:30.000Z  80  2.63 //
2012-08-24T18:52:30.000Z  60  2.58 //
2012-08-24T19:00:00.000Z  45  2.53 //
2012-08-24T19:07:30.000Z  75  2.53 //
2012-08-24T19:15:00.000Z  80  2.95 //
2012-08-24T19:22:30.000Z  60  2.98 //
2012-08-24T19:30:00.000Z  90  2.98 //
2012-08-24T19:37:30.000Z  95  2.98 //
2012-08-24T19:45:00.000Z  80  2.98 //
2012-08-24T19:52:30.000Z  90  3.08 //
2012-08-24T20:00:00.000Z  80  3.18 //
2012-08-24T20:07:30.000Z  40  3.18 //
2012-08-24T20:15:00.000Z  80  2.95 //
2012-08-24T20:30:00.000Z  80  3.20 //
2012-08-24T20:37:30.000Z  80  2.95 //
2012-08-24T20:45:00.000Z  80  2.90 //
2012-08-24T20:52:30.000Z  80  2.83 //
2012-08-24T21:00:00.000Z  80  3.23 //
2012-08-24T21:07:30.000Z  75  2.98 //
2012-08-24T21:15:00.000Z  90  3.23 //
2012-08-24T21:22:30.000Z  20  2.93 //
2012-08-24T21:30:00.000Z  40  3.03 //
2012-08-24T21:37:30.000Z  75  2.93 //
2012-08-24T21:45:00.000Z  90  3.03 //
2012-08-24T21:52:30.000Z  90  3.03 //
2012-08-24T22:00:00.000Z  40  3.03 //
2012-08-24T22:07:30.000Z  90  2.98 //
2012-08-24T22:15:00.000Z  95  2.83 //
2012-08-24T22:22:30.000Z  80  2.98 //
2012-08-24T22:30:00.000Z  90  3.06 //
2012-08-24T22:37:30.000Z  80  3.11 //
2012-08-24T22:45:00.000Z  80  3.06 //
2012-08-24T22:52:30.000Z  40  2.98 //
2012-08-24T23:00:00.000Z  60  3.01 //
2012-08-24T23:07:30.000Z  60  2.78 //
2012-08-24T23:15:00.000Z  90  2.98 //
2012-08-24T23:22:30.000Z  80  2.73 //
2012-08-24T23:30:00.000Z  60  2.93 //
2012-08-24T23:37:30.000Z  40  2.95 //
2012-08-24T23:45:00.000Z  60  2.93 //
2012-08-24T23:52:30.000Z  60  2.86 //
2012-08-25T00:00:00.000Z  60  2.86 //
2012-08-25T00:07:30.000Z  60  2.81 //
2012-08-25T00:15:00.000Z  80  2.83 //
2012-08-25T00:22:30.000Z  80  2.76 //
2012-08-25T00:30:00.000Z  40  2.78 //
2012-08-25T00:37:30.000Z  80  2.68 //
2012-08-25T00:45:00.000Z  80  2.65 //
2012-08-25T00:52:30.000Z  90  2.70 //
2012-08-25T01:00:00.000Z  70  2.51 //
2012-08-25T01:07:30.000Z  80  2.58 //
2012-08-25T01:15:00.000Z  70  2.61 //
2012-08-25T01:30:00.000Z  80  2.51 //
2012-08-25T01:37:30.000Z   0  2.65 //
2012-08-25T01:45:00.000Z  60  2.43 //
2012-08-25T01:52:30.000Z  80  2.58 //
2012-08-25T02:00:00.000Z  40  2.58 //
2012-08-25T02:15:00.000Z  70  2.70 //
2012-08-25T02:22:30.000Z  80  2.68 //
2012-08-25T02:30:00.000Z  90  2.43 //
2012-08-25T02:37:30.000Z   0  2.51 //
2012-08-25T02:45:00.000Z  80  2.38 //
2012-08-25T03:00:00.000Z  90  2.23 //
2012-08-25T03:07:30.000Z  90  2.23 //
2012-08-25T03:15:00.000Z  90  2.20 //
2012-08-25T03:22:30.000Z  90  2.13 //
2012-08-25T03:30:00.000Z  90  2.03 //
2012-08-25T03:45:00.000Z  70  1.98 //
2012-08-25T03:52:30.000Z  70  2.15 //
2012-08-25T04:00:00.000Z  70  1.80 //
2012-08-25T04:07:30.000Z  60  1.80 //
2012-08-25T04:15:00.000Z  90  1.93 //
2012-08-25T04:22:30.000Z  90  1.88 //
2012-08-25T04:30:00.000Z   0  1.83 //
2012-08-25T04:37:30.000Z  90  1.75 //
2012-08-25T04:45:00.000Z  90  1.68 //
2012-08-25T04:52:30.000Z  90  1.58 //
2012-08-25T05:00:00.000Z  90  1.50 //
2012-08-25T05:07:30.000Z  60  1.46 //
2012-08-25T16:22:30.000Z  80  2.26 //
2012-08-25T16:45:00.000Z  80  2.61 //
2012-08-25T16:52:30.000Z  80  2.51 //
2012-08-25T17:00:00.000Z  40  2.68 //
2012-08-25T17:07:30.000Z  80  2.68 //
2012-08-25T17:15:00.000Z  80  2.73 //
2012-08-25T17:30:00.000Z  80  2.76 //
2012-08-25T17:37:30.000Z  80  2.73 //
2012-08-25T17:45:00.000Z  80  2.63 //
2012-08-25T17:52:30.000Z  80  2.68 //
2012-08-25T18:00:00.000Z  80  2.68 //
2012-08-25T18:07:30.000Z  90  2.63 //
2012-08-25T18:15:00.000Z  75  2.61 //
2012-08-25T18:22:30.000Z  25  2.58 //
2012-08-25T18:30:00.000Z  45  2.65 //
2012-08-25T18:37:30.000Z  80  2.90 //
2012-08-25T18:45:00.000Z  90  2.88 //
2012-08-25T18:52:30.000Z  90  2.83 //
2012-08-25T19:00:00.000Z  90  2.76 //
2012-08-25T19:07:30.000Z  90  2.73 //
2012-08-25T19:15:00.000Z  90  2.70 //
2012-08-25T19:22:30.000Z  95  2.70 //
2012-08-25T19:30:00.000Z  90  2.76 //
2012-08-25T19:37:30.000Z  90  2.78 //
2012-08-25T19:45:00.000Z  95  2.70 //
2012-08-25T19:52:30.000Z  95  3.06 //
2012-08-25T20:00:00.000Z  90  2.81 //
2012-08-25T20:07:30.000Z  90  2.98 //
2012-08-25T20:15:00.000Z  90  2.90 //
2012-08-25T20:22:30.000Z  90  2.88 //
2012-08-25T20:30:00.000Z  90  2.93 //
2012-08-25T20:37:30.000Z  95  2.95 //
2012-08-25T20:45:00.000Z  90  3.01 //
2012-08-25T20:52:30.000Z  90  3.06 //
2012-08-25T21:00:00.000Z  80  3.11 //
2012-08-25T21:07:30.000Z  80  2.98 //
2012-08-25T21:15:00.000Z  90  2.78 //
2012-08-25T21:22:30.000Z  70  2.83 //
2012-08-25T21:30:00.000Z  80  2.88 //
2012-08-25T21:37:30.000Z  80  2.98 //
2012-08-25T21:45:00.000Z  80  2.90 //
2012-08-25T21:52:30.000Z  90  2.86 //
2012-08-25T22:00:00.000Z  90  3.13 //
2012-08-25T22:07:30.000Z  90  3.01 //
2012-08-25T22:15:00.000Z  90  3.03 //
2012-08-25T22:22:30.000Z  65  2.98 //
2012-08-25T22:30:00.000Z  70  2.95 //
2012-08-25T22:37:30.000Z  90  2.90 //
2012-08-25T22:45:00.000Z  90  2.95 //
2012-08-25T22:52:30.000Z  90  3.01 //
2012-08-25T23:07:30.000Z  65  2.93 //
2012-08-25T23:15:00.000Z  90  2.90 //
2012-08-25T23:22:30.000Z  80  2.81 //
2012-08-25T23:30:00.000Z  60  2.78 //
2012-08-25T23:37:30.000Z  40  2.73 //
2012-08-25T23:45:00.000Z  90  2.90 //
2012-08-25T23:52:30.000Z  80  2.90 //
2012-08-26T00:00:00.000Z  60  2.86 //
2012-08-26T00:07:30.000Z  90  2.83 //
2012-08-26T00:22:30.000Z  90  3.01 //
2012-08-26T00:45:00.000Z  80  2.81 //
2012-08-26T01:37:30.000Z  90  2.81 //
2012-08-26T01:45:00.000Z  90  2.81 //
2012-08-26T01:52:30.000Z  90  2.81 //
2012-08-26T02:00:00.000Z  40  2.76 //
2012-08-26T02:07:30.000Z  90  2.73 //
2012-08-26T02:15:00.000Z  70  2.70 //
2012-08-26T02:22:30.000Z  70  2.65 //
2012-08-26T02:30:00.000Z  60  2.43 //
2012-08-26T02:37:30.000Z  90  2.33 //
2012-08-26T02:45:00.000Z  90  2.31 //
2012-08-26T02:52:30.000Z  90  2.51 //
2012-08-26T03:00:00.000Z  70  2.20 //
2012-08-26T03:07:30.000Z  90  2.11 //
2012-08-26T03:15:00.000Z  90  2.18 //
2012-08-26T03:22:30.000Z  90  2.13 //
2012-08-26T03:30:00.000Z  90  2.03 //
2012-08-26T04:15:00.000Z  90  1.80 //
2012-08-26T04:22:30.000Z  90  1.73 //
2012-08-26T04:45:00.000Z  70  1.61 //
2012-08-26T04:52:30.000Z  65  1.55 //
2012-08-26T14:22:30.000Z  60  1.36 //
2012-08-26T14:30:00.000Z  70  1.50 //
2012-08-26T14:45:00.000Z  70  1.68 //
2012-08-26T14:52:30.000Z  60  1.75 //
2012-08-26T15:00:00.000Z  40  1.86 //
2012-08-26T15:07:30.000Z  80  1.86 //
2012-08-26T15:15:00.000Z  60  1.88 //
2012-08-26T15:22:30.000Z  80  1.90 //
2012-08-26T15:30:00.000Z  80  1.90 //
2012-08-26T15:37:30.000Z  80  1.96 //
2012-08-26T15:45:00.000Z  80  2.18 //
2012-08-26T15:52:30.000Z  80  2.08 //
2012-08-26T16:00:00.000Z  80  2.08 //
2012-08-26T16:07:30.000Z  80  2.18 //
2012-08-26T16:22:30.000Z  80  2.23 //
2012-08-26T16:30:00.000Z  80  2.51 //
2012-08-26T16:37:30.000Z  40  2.53 //
2012-08-26T16:45:00.000Z  80  2.56 //
2012-08-26T16:52:30.000Z  80  2.51 //
2012-08-26T17:00:00.000Z  70  2.65 //
2012-08-26T17:07:30.000Z  80  2.68 //
2012-08-26T17:15:00.000Z  80  2.70 //
2012-08-26T17:22:30.000Z  60  2.51 //
2012-08-26T17:30:00.000Z  70  2.53 //
2012-08-26T17:37:30.000Z  60  2.73 //
2012-08-26T17:45:00.000Z  70  2.70 //
2012-08-26T17:52:30.000Z  70  2.73 //
2012-08-26T18:00:00.000Z  20  2.76 //
2012-08-26T18:07:30.000Z  60  2.56 //
2012-08-26T18:15:00.000Z  80  2.73 //
2012-08-26T18:22:30.000Z  80  2.73 //
2012-08-26T18:30:00.000Z  70  2.83 //
2012-08-26T20:07:30.000Z  65  2.90 //
2012-08-26T21:00:00.000Z  60  3.23 //
2012-08-26T21:07:30.000Z  70  3.03 //
2012-08-26T21:15:00.000Z  60  3.15 //
2012-08-26T21:22:30.000Z  70  3.15 //
2012-08-26T21:37:30.000Z  40  3.06 //
2012-08-26T21:45:00.000Z  60  3.15 //
2012-08-26T21:52:30.000Z  80  3.23 //
2012-08-26T22:00:00.000Z  80  3.06 //
2012-08-26T22:07:30.000Z  80  2.98 //
2012-08-26T22:15:00.000Z  70  3.23 //
2012-08-26T22:22:30.000Z  70  3.15 //
2012-08-26T22:30:00.000Z  40  3.13 //
2012-08-26T22:37:30.000Z  70  2.95 //
2012-08-26T22:45:00.000Z  70  3.20 //
2012-08-26T22:52:30.000Z  40  3.20 //
2012-08-26T23:00:00.000Z  60  3.13 //
2012-08-26T23:07:30.000Z  60  3.06 //
2012-08-26T23:15:00.000Z  60  3.01 //
2012-08-26T23:22:30.000Z  45  2.95 //
2012-08-26T23:37:30.000Z  80  3.11 //
2012-08-26T23:45:00.000Z  40  3.11 //
2012-08-26T23:52:30.000Z  80  3.06 //
2012-08-27T00:00:00.000Z  60  3.08 //
2012-08-27T00:07:30.000Z  80  3.03 //
2012-08-27T00:15:00.000Z  80  2.98 //
2012-08-27T00:22:30.000Z  80  2.88 //
2012-08-27T00:30:00.000Z  80  2.93 //
2012-08-27T00:37:30.000Z  70  2.90 //
2012-08-27T00:45:00.000Z  70  2.86 //
2012-08-27T00:52:30.000Z  80  2.78 //
2012-08-27T01:00:00.000Z  60  2.95 //
2012-08-27T01:07:30.000Z  80  2.93 //
2012-08-27T01:15:00.000Z  80  2.90 //
2012-08-27T01:22:30.000Z  70  2.88 //
2012-08-27T01:30:00.000Z   0  2.65 //
2012-08-27T01:37:30.000Z   0  2.83 //
2012-08-27T01:45:00.000Z  60  2.63 //
2012-08-27T01:52:30.000Z  80  2.78 //
2012-08-27T02:00:00.000Z  80  2.76 //
2012-08-27T02:15:00.000Z  80  2.48 //
2012-08-27T02:22:30.000Z  60  2.51 //
2012-08-27T02:30:00.000Z  60  2.51 //
2012-08-27T02:37:30.000Z  80  2.51 //
2012-08-27T02:45:00.000Z  80  2.51 //
2012-08-27T02:52:30.000Z  40  2.31 //
2012-08-27T03:00:00.000Z  80  2.13 //
2012-08-27T03:07:30.000Z  60  2.40 //
