# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-18T01:07:09.277Z
#
# Location: GEO 23.0N 72.5E, URSI-Code AH223 AHMEDABAD
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-07-02T21:00:00.000Z - 2013-07-02T21:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of AH223 data provider
#
#Time                     CS   foE QD
2012-12-26T10:15:00.000Z  75  2.78 //
2012-12-26T10:22:30.000Z 100  2.68 //
2012-12-26T10:30:00.000Z 100  2.70 //
2012-12-26T10:37:30.000Z 100  2.58 //
2012-12-26T10:45:00.000Z 100  2.48 //
2012-12-26T10:52:30.000Z 100  2.45 //
2012-12-26T11:00:00.000Z 100  2.51 //
2012-12-26T11:07:30.000Z 100  2.38 //
2012-12-26T11:15:00.000Z 100  2.23 //
2012-12-26T11:22:30.000Z 100  2.31 //
2012-12-26T11:30:00.000Z 100  2.13 //
2012-12-27T02:15:00.000Z 100  1.78 //
2012-12-27T02:30:00.000Z 100  2.15 //
2012-12-27T02:37:30.000Z 100  2.23 //
2012-12-27T02:45:00.000Z 100  2.36 //
2012-12-27T02:52:30.000Z 100  2.23 //
2012-12-27T03:00:00.000Z 100  2.28 //
2012-12-27T03:07:30.000Z 100  2.36 //
2012-12-27T03:15:00.000Z 100  2.68 //
2012-12-27T03:22:30.000Z 100  2.58 //
2012-12-27T03:30:00.000Z 100  2.58 //
2012-12-27T03:37:30.000Z 100  2.81 //
2012-12-27T03:45:00.000Z 100  2.90 //
2012-12-27T03:52:30.000Z 100  2.93 //
2012-12-27T04:00:00.000Z 100  2.88 //
2012-12-27T04:07:30.000Z 100  2.95 //
2012-12-27T04:15:00.000Z 100  2.98 //
2012-12-27T04:22:30.000Z 100  2.98 //
2012-12-27T04:30:00.000Z 100  3.03 //
2012-12-27T04:37:30.000Z 100  3.06 //
2012-12-27T04:45:00.000Z 100  3.08 //
2012-12-27T04:52:30.000Z 100  3.13 //
2012-12-27T05:00:00.000Z 100  3.15 //
2012-12-27T05:07:30.000Z 100  3.15 //
2012-12-27T05:15:00.000Z  75  3.13 //
2012-12-27T05:22:30.000Z 100  3.11 //
2012-12-27T05:30:00.000Z 100  3.15 //
2012-12-27T05:37:30.000Z 100  3.03 //
2012-12-27T05:45:00.000Z 100  3.15 //
2012-12-27T05:52:30.000Z  50  3.13 //
2012-12-27T06:00:00.000Z  75  3.13 //
2012-12-27T06:07:30.000Z  75  3.13 //
2012-12-27T06:15:00.000Z  50  3.28 //
2012-12-27T06:22:30.000Z 100  3.31 //
2012-12-27T06:30:00.000Z  75  3.28 //
2012-12-27T06:37:30.000Z  75  3.20 //
2012-12-27T06:45:00.000Z  50  3.43 //
2012-12-27T06:52:30.000Z  75  3.18 //
2012-12-27T07:00:00.000Z 100  3.08 //
2012-12-27T07:07:30.000Z  75  3.20 //
2012-12-27T07:22:30.000Z 100  2.38 //
2012-12-27T07:30:00.000Z 100  3.20 //
2012-12-27T07:37:30.000Z  50  3.28 //
2012-12-27T07:45:00.000Z  75  3.18 //
2012-12-27T07:52:30.000Z 100  3.13 //
2012-12-27T08:00:00.000Z 100  3.06 //
2012-12-27T08:07:30.000Z 100  3.20 //
2012-12-27T08:15:00.000Z  75  3.18 //
2012-12-27T08:22:30.000Z 100  3.11 //
2012-12-27T08:30:00.000Z  75  3.11 //
2012-12-27T08:37:30.000Z 100  3.11 //
2012-12-27T08:45:00.000Z 100  2.45 //
2012-12-27T08:52:30.000Z 100  3.11 //
2012-12-27T09:00:00.000Z  75  3.23 //
2012-12-27T09:07:30.000Z 100  3.03 //
2012-12-27T09:15:00.000Z 100  3.18 //
2012-12-27T09:22:30.000Z 100  3.13 //
2012-12-27T09:30:00.000Z 100  3.06 //
2012-12-27T09:37:30.000Z 100  2.93 //
2012-12-27T09:45:00.000Z 100  2.88 //
2012-12-27T09:52:30.000Z  75  2.83 //
2012-12-27T10:00:00.000Z 100  2.86 //
2012-12-27T10:07:30.000Z 100  2.73 //
2012-12-27T10:15:00.000Z 100  2.70 //
2012-12-27T10:22:30.000Z  75  2.61 //
2012-12-27T10:30:00.000Z  75  2.36 //
2012-12-27T10:37:30.000Z  75  2.40 //
2012-12-27T10:45:00.000Z  75  2.31 //
2012-12-27T10:52:30.000Z 100  2.33 //
2012-12-27T11:00:00.000Z  75  2.33 //
2012-12-27T11:07:30.000Z 100  2.18 //
2012-12-27T11:15:00.000Z 100  2.31 //
2012-12-27T11:30:00.000Z  75  1.90 //
2012-12-27T11:37:30.000Z  75  2.23 //
2012-12-27T11:45:00.000Z  75  2.06 //
2012-12-27T11:52:30.000Z  33  1.96 //
2012-12-27T12:00:00.000Z 100  1.78 //
2012-12-27T12:07:30.000Z  33  2.06 //
2012-12-27T12:30:00.000Z  75  1.63 //
2012-12-28T02:52:30.000Z 100  2.13 //
2012-12-28T03:07:30.000Z 100  2.36 //
2012-12-28T03:15:00.000Z 100  2.38 //
2012-12-28T03:22:30.000Z 100  2.56 //
2012-12-28T03:30:00.000Z  75  2.36 //
2012-12-28T03:37:30.000Z 100  2.88 //
2012-12-28T03:52:30.000Z 100  2.56 //
2012-12-28T04:00:00.000Z 100  2.56 //
2012-12-28T04:07:30.000Z 100  2.51 //
2012-12-28T04:15:00.000Z 100  2.86 //
2012-12-28T04:22:30.000Z 100  2.73 //
2012-12-28T04:30:00.000Z 100  2.78 //
2012-12-28T04:37:30.000Z 100  2.83 //
2012-12-28T04:45:00.000Z 100  2.98 //
2012-12-28T04:52:30.000Z 100  2.70 //
2012-12-28T05:00:00.000Z 100  2.56 //
2012-12-28T05:07:30.000Z 100  3.06 //
2012-12-28T05:15:00.000Z  75  3.03 //
2012-12-28T05:22:30.000Z 100  3.06 //
2012-12-28T05:30:00.000Z  75  3.11 //
2012-12-28T05:37:30.000Z 100  3.08 //
2012-12-28T05:45:00.000Z  75  3.06 //
2012-12-28T05:52:30.000Z 100  3.03 //
2012-12-28T06:00:00.000Z  75  3.08 //
2012-12-28T06:07:30.000Z 100  2.88 //
2012-12-28T06:15:00.000Z 100  3.03 //
2012-12-28T06:22:30.000Z 100  2.98 //
2012-12-28T06:30:00.000Z 100  2.90 //
2012-12-28T06:37:30.000Z 100  2.53 //
2012-12-28T06:45:00.000Z 100  2.83 //
2012-12-28T07:15:00.000Z 100  3.06 //
2012-12-28T07:22:30.000Z 100  3.06 //
2012-12-28T07:30:00.000Z 100  2.73 //
2012-12-28T07:45:00.000Z  75  3.28 //
2012-12-28T08:15:00.000Z 100  2.76 //
2012-12-28T08:22:30.000Z 100  2.73 //
2012-12-28T08:37:30.000Z 100  3.08 //
2012-12-28T08:45:00.000Z  75  3.11 //
2012-12-28T08:52:30.000Z  75  3.08 //
2012-12-28T09:07:30.000Z 100  3.03 //
2012-12-28T09:15:00.000Z 100  2.98 //
2012-12-28T09:22:30.000Z 100  2.95 //
2012-12-28T09:30:00.000Z  75  2.88 //
2012-12-28T09:37:30.000Z 100  3.06 //
2012-12-28T09:45:00.000Z 100  3.03 //
2012-12-28T09:52:30.000Z 100  3.01 //
2012-12-28T10:00:00.000Z 100  2.98 //
2012-12-28T10:07:30.000Z 100  2.93 //
2012-12-28T10:15:00.000Z 100  2.88 //
2012-12-28T10:22:30.000Z 100  2.86 //
2012-12-28T10:30:00.000Z 100  2.78 //
2012-12-28T10:37:30.000Z 100  2.95 //
2012-12-28T10:45:00.000Z 100  2.90 //
2012-12-28T10:52:30.000Z 100  2.48 //
2012-12-28T11:00:00.000Z 100  2.78 //
2012-12-28T11:07:30.000Z 100  2.70 //
2012-12-28T11:15:00.000Z 100  2.28 //
2012-12-28T11:22:30.000Z 100  2.56 //
2012-12-28T11:30:00.000Z 100  2.26 //
2012-12-28T11:37:30.000Z  75  2.18 //
2012-12-28T11:52:30.000Z 100  2.15 //
2012-12-28T12:00:00.000Z 100  1.96 //
2012-12-28T12:07:30.000Z 100  2.15 //
2012-12-28T12:15:00.000Z 100  1.93 //
2012-12-29T02:52:30.000Z 100  2.06 //
2012-12-29T03:07:30.000Z 100  2.15 //
2012-12-29T03:15:00.000Z 100  2.28 //
2012-12-29T03:22:30.000Z 100  2.38 //
2012-12-29T03:30:00.000Z 100  2.83 //
2012-12-29T03:37:30.000Z 100  2.43 //
2012-12-29T03:45:00.000Z  75  2.48 //
2012-12-29T03:52:30.000Z 100  2.56 //
2012-12-29T04:07:30.000Z 100  2.70 //
2012-12-29T04:15:00.000Z 100  2.78 //
2012-12-29T04:22:30.000Z 100  2.83 //
2012-12-29T04:30:00.000Z 100  2.86 //
2012-12-29T04:37:30.000Z 100  2.93 //
2012-12-29T04:45:00.000Z 100  3.01 //
2012-12-29T04:52:30.000Z 100  2.98 //
2012-12-29T05:00:00.000Z 100  3.08 //
2012-12-29T05:07:30.000Z  75  2.98 //
2012-12-29T05:15:00.000Z  75  2.98 //
2012-12-29T05:22:30.000Z 100  3.08 //
2012-12-29T05:30:00.000Z 100  2.88 //
2012-12-29T05:37:30.000Z 100  3.11 //
2012-12-29T05:45:00.000Z 100  3.11 //
2012-12-29T05:52:30.000Z 100  3.11 //
2012-12-29T06:00:00.000Z 100  3.13 //
2012-12-29T06:07:30.000Z 100  3.11 //
2012-12-29T06:15:00.000Z 100  3.08 //
2012-12-29T06:22:30.000Z 100  3.15 //
2012-12-29T06:30:00.000Z  75  3.20 //
2012-12-29T06:45:00.000Z 100  3.18 //
2012-12-29T06:52:30.000Z 100  3.11 //
2012-12-29T07:00:00.000Z 100  3.11 //
2012-12-29T07:07:30.000Z 100  3.08 //
2012-12-29T07:15:00.000Z 100  3.11 //
2012-12-29T07:22:30.000Z 100  3.18 //
2012-12-29T07:30:00.000Z 100  3.13 //
2012-12-29T07:37:30.000Z 100  3.06 //
2012-12-29T07:45:00.000Z 100  3.13 //
2012-12-29T07:52:30.000Z 100  3.03 //
2012-12-29T08:00:00.000Z 100  2.98 //
2012-12-29T08:07:30.000Z 100  2.98 //
2012-12-29T08:15:00.000Z 100  3.03 //
2012-12-29T08:22:30.000Z 100  2.93 //
2012-12-29T08:30:00.000Z 100  2.93 //
2012-12-29T08:37:30.000Z 100  2.90 //
2012-12-29T08:45:00.000Z 100  2.95 //
2012-12-29T08:52:30.000Z 100  2.86 //
2012-12-29T09:00:00.000Z 100  2.98 //
2012-12-29T09:07:30.000Z 100  2.95 //
2012-12-29T09:15:00.000Z 100  2.88 //
2012-12-29T09:22:30.000Z 100  2.76 //
2012-12-29T09:30:00.000Z 100  2.83 //
2012-12-29T09:37:30.000Z 100  2.58 //
2012-12-29T09:45:00.000Z 100  2.90 //
2012-12-29T09:52:30.000Z 100  2.93 //
2012-12-29T10:00:00.000Z 100  2.95 //
2012-12-29T10:07:30.000Z  75  2.86 //
2012-12-29T10:15:00.000Z 100  3.03 //
2012-12-29T10:22:30.000Z 100  3.03 //
2012-12-29T10:30:00.000Z 100  2.76 //
2012-12-29T10:37:30.000Z 100  2.76 //
2012-12-29T10:45:00.000Z 100  2.70 //
2012-12-29T10:52:30.000Z 100  2.61 //
2012-12-29T11:00:00.000Z 100  2.73 //
2012-12-29T11:07:30.000Z 100  2.48 //
2012-12-29T11:15:00.000Z 100  2.31 //
2012-12-29T11:22:30.000Z 100  2.40 //
2012-12-29T11:30:00.000Z 100  2.40 //
2012-12-29T11:37:30.000Z 100  2.36 //
2012-12-29T11:45:00.000Z 100  2.03 //
2012-12-29T11:52:30.000Z  75  2.20 //
2012-12-29T12:00:00.000Z 100  2.01 //
2012-12-29T12:07:30.000Z 100  1.80 //
2012-12-30T02:07:30.000Z 100  1.43 //
2012-12-30T02:15:00.000Z 100  1.73 //
2012-12-30T02:22:30.000Z 100  1.96 //
2012-12-30T02:30:00.000Z 100  2.08 //
2012-12-30T02:37:30.000Z 100  2.20 //
2012-12-30T02:45:00.000Z 100  2.28 //
2012-12-30T02:52:30.000Z 100  2.40 //
2012-12-30T03:00:00.000Z 100  2.51 //
2012-12-30T03:07:30.000Z 100  2.61 //
2012-12-30T03:15:00.000Z 100  2.48 //
2012-12-30T03:22:30.000Z 100  2.73 //
2012-12-30T03:30:00.000Z 100  2.81 //
2012-12-30T03:37:30.000Z 100  2.83 //
2012-12-30T03:45:00.000Z 100  2.90 //
2012-12-30T03:52:30.000Z 100  2.63 //
2012-12-30T04:00:00.000Z 100  2.90 //
2012-12-30T04:07:30.000Z 100  2.98 //
2012-12-30T04:15:00.000Z 100  3.01 //
2012-12-30T04:22:30.000Z 100  2.95 //
2012-12-30T04:30:00.000Z 100  2.95 //
2012-12-30T04:37:30.000Z 100  3.03 //
2012-12-30T04:45:00.000Z 100  3.06 //
2012-12-30T04:52:30.000Z 100  3.08 //
2012-12-30T05:00:00.000Z 100  3.23 //
2012-12-30T05:07:30.000Z 100  2.76 //
2012-12-30T05:15:00.000Z 100  3.26 //
2012-12-30T05:22:30.000Z 100  2.95 //
2012-12-30T05:30:00.000Z 100  3.28 //
2012-12-30T05:37:30.000Z 100  3.03 //
2012-12-30T05:45:00.000Z 100  2.98 //
2012-12-30T05:52:30.000Z 100  2.81 //
2012-12-30T06:07:30.000Z 100  2.86 //
2012-12-30T06:15:00.000Z  50  3.06 //
2012-12-30T06:22:30.000Z 100  2.95 //
2012-12-30T06:30:00.000Z 100  3.08 //
2012-12-30T06:37:30.000Z 100  3.31 //
2012-12-30T06:45:00.000Z 100  3.11 //
2012-12-30T07:00:00.000Z 100  3.11 //
2012-12-30T07:07:30.000Z 100  3.08 //
2012-12-30T07:15:00.000Z 100  3.06 //
2012-12-30T07:22:30.000Z 100  2.93 //
2012-12-30T07:30:00.000Z 100  3.06 //
2012-12-30T07:37:30.000Z 100  3.03 //
2012-12-30T07:45:00.000Z  75  2.73 //
2012-12-30T07:52:30.000Z  50  2.93 //
2012-12-30T08:00:00.000Z 100  2.86 //
2012-12-30T08:07:30.000Z 100  2.83 //
2012-12-30T08:15:00.000Z  50  3.03 //
2012-12-30T08:22:30.000Z  75  3.11 //
2012-12-30T08:30:00.000Z 100  3.23 //
2012-12-30T08:37:30.000Z 100  2.63 //
2012-12-30T08:45:00.000Z 100  3.20 //
2012-12-30T08:52:30.000Z  75  3.20 //
2012-12-30T09:00:00.000Z 100  3.20 //
2012-12-30T09:07:30.000Z 100  3.11 //
2012-12-30T09:15:00.000Z  75  3.08 //
2012-12-30T09:22:30.000Z  75  2.48 //
2012-12-30T09:30:00.000Z  75  3.11 //
2012-12-30T09:37:30.000Z 100  2.81 //
2012-12-30T09:45:00.000Z  75  2.90 //
2012-12-30T09:52:30.000Z  75  2.76 //
2012-12-30T10:00:00.000Z  75  2.68 //
2012-12-30T10:07:30.000Z 100  2.95 //
2012-12-30T10:15:00.000Z  75  2.90 //
2012-12-30T10:22:30.000Z  75  2.88 //
2012-12-30T10:30:00.000Z  50  2.83 //
2012-12-30T10:37:30.000Z  75  2.78 //
2012-12-30T10:45:00.000Z 100  2.70 //
2012-12-30T10:52:30.000Z  75  2.65 //
2012-12-30T11:00:00.000Z  75  2.58 //
2012-12-30T11:07:30.000Z  75  2.53 //
2012-12-30T11:15:00.000Z  75  2.43 //
2012-12-30T11:22:30.000Z 100  2.33 //
2012-12-30T11:30:00.000Z 100  2.20 //
2012-12-30T11:37:30.000Z  75  2.03 //
2013-01-01T01:45:00.000Z 100  1.38 //
2013-01-01T01:52:30.000Z 100  1.50 //
2013-01-01T02:00:00.000Z 100  1.67 //
2013-01-01T02:07:30.000Z 100  1.83 //
2013-01-01T02:15:00.000Z 100  2.03 //
2013-01-01T02:22:30.000Z 100  2.05 //
2013-01-01T02:30:00.000Z 100  2.05 //
2013-01-01T02:37:30.000Z 100  2.15 //
2013-01-01T02:45:00.000Z  75  2.15 //
2013-01-01T02:52:30.000Z 100  2.28 //
2013-01-01T03:00:00.000Z 100  2.38 //
2013-01-01T03:07:30.000Z 100  2.50 //
2013-01-01T03:15:00.000Z   0  2.53 //
2013-01-01T03:22:30.000Z 100  2.55 //
2013-01-01T03:30:00.000Z 100  2.47 //
2013-01-01T03:37:30.000Z 100  2.72 //
2013-01-01T03:45:00.000Z 100  2.78 //
2013-01-01T03:52:30.000Z 100  2.78 //
2013-01-01T04:00:00.000Z 100  2.88 //
2013-01-01T04:07:30.000Z 100  2.97 //
2013-01-01T04:15:00.000Z 100  2.97 //
2013-01-01T04:22:30.000Z 100  2.85 //
2013-01-01T04:30:00.000Z 100  2.95 //
2013-01-01T04:37:30.000Z 100  2.92 //
2013-01-01T04:45:00.000Z 100  3.00 //
2013-01-01T04:52:30.000Z 100  3.03 //
2013-01-01T05:00:00.000Z 100  3.13 //
2013-01-01T05:07:30.000Z 100  2.88 //
2013-01-01T05:15:00.000Z  75  3.08 //
2013-01-01T05:22:30.000Z 100  3.00 //
2013-01-01T05:30:00.000Z  75  3.15 //
2013-01-01T05:37:30.000Z  50  2.80 //
2013-01-01T05:45:00.000Z  75  3.10 //
2013-01-01T05:52:30.000Z  75  3.05 //
2013-01-01T06:00:00.000Z  75  3.15 //
2013-01-01T06:07:30.000Z 100  3.13 //
2013-01-01T06:15:00.000Z 100  3.15 //
2013-01-01T06:22:30.000Z 100  2.88 //
2013-01-01T06:30:00.000Z 100  2.95 //
2013-01-01T06:37:30.000Z 100  3.22 //
2013-01-01T06:45:00.000Z  75  3.05 //
2013-01-01T06:52:30.000Z 100  3.20 //
2013-01-01T07:00:00.000Z  75  3.25 //
2013-01-01T07:07:30.000Z 100  3.28 //
2013-01-01T07:15:00.000Z 100  3.10 //
2013-01-01T07:22:30.000Z  75  3.17 //
2013-01-01T07:30:00.000Z  75  3.10 //
2013-01-01T07:37:30.000Z  75  3.13 //
2013-01-01T07:45:00.000Z 100  2.80 //
2013-01-01T07:52:30.000Z 100  3.15 //
2013-01-01T08:00:00.000Z 100  3.28 //
2013-01-01T08:07:30.000Z  75  3.10 //
2013-01-01T08:15:00.000Z  75  2.63 //
2013-01-01T08:22:30.000Z 100  2.83 //
2013-01-01T08:30:00.000Z  75  3.08 //
2013-01-01T08:37:30.000Z  75  3.05 //
2013-01-01T08:45:00.000Z  75  3.08 //
2013-01-01T08:52:30.000Z  75  2.78 //
2013-01-01T09:07:30.000Z 100  3.10 //
2013-01-01T09:15:00.000Z  75  3.25 //
2013-01-01T09:22:30.000Z 100  2.85 //
2013-01-01T09:30:00.000Z 100  3.13 //
2013-01-01T09:37:30.000Z 100  3.08 //
2013-01-01T09:45:00.000Z 100  2.63 //
2013-01-01T09:52:30.000Z 100  2.60 //
2013-01-01T10:00:00.000Z 100  2.75 //
2013-01-01T10:07:30.000Z 100  2.67 //
2013-01-01T10:15:00.000Z  75  2.65 //
2013-01-01T10:22:30.000Z  75  2.70 //
2013-01-01T10:30:00.000Z 100  2.75 //
2013-01-01T10:37:30.000Z 100  2.75 //
2013-01-01T10:45:00.000Z 100  2.80 //
2013-01-01T10:52:30.000Z  75  2.75 //
2013-01-01T11:00:00.000Z  75  2.67 //
2013-01-01T11:07:30.000Z  75  2.60 //
2013-01-01T11:15:00.000Z  50  2.47 //
2013-01-01T11:22:30.000Z  75  2.28 //
2013-01-01T11:30:00.000Z  50  2.30 //
2013-01-01T11:45:00.000Z  75  2.13 //
2013-01-01T11:52:30.000Z  75  1.70 //
2013-01-01T12:00:00.000Z  75  2.00 //
2013-01-01T12:07:30.000Z 100  1.80 //
2013-01-01T12:15:00.000Z 100  1.85 //
2013-01-01T12:22:30.000Z 100  1.80 //
2013-01-02T02:15:00.000Z 100  1.38 //
2013-01-02T02:22:30.000Z 100  1.67 //
2013-01-02T02:30:00.000Z 100  2.00 //
2013-01-02T02:37:30.000Z 100  2.13 //
2013-01-02T02:45:00.000Z  75  2.10 //
2013-01-02T02:52:30.000Z 100  2.38 //
2013-01-02T03:00:00.000Z   0  2.25 //
2013-01-02T03:07:30.000Z 100  2.25 //
2013-01-02T03:15:00.000Z 100  2.35 //
2013-01-02T03:22:30.000Z 100  2.33 //
2013-01-02T03:30:00.000Z 100  2.40 //
2013-01-02T03:37:30.000Z 100  2.42 //
2013-01-02T03:45:00.000Z 100  2.50 //
2013-01-02T03:52:30.000Z 100  2.58 //
2013-01-02T04:00:00.000Z 100  2.63 //
2013-01-02T04:07:30.000Z 100  2.55 //
2013-01-02T04:15:00.000Z 100  2.53 //
2013-01-02T04:22:30.000Z 100  2.80 //
2013-01-02T04:30:00.000Z 100  2.88 //
2013-01-02T04:37:30.000Z 100  2.90 //
2013-01-02T04:45:00.000Z 100  2.90 //
2013-01-02T04:52:30.000Z 100  2.88 //
2013-01-02T05:00:00.000Z 100  3.08 //
2013-01-02T05:07:30.000Z 100  2.85 //
2013-01-02T05:15:00.000Z 100  3.20 //
2013-01-02T05:22:30.000Z 100  3.03 //
2013-01-02T05:30:00.000Z 100  2.90 //
2013-01-02T05:37:30.000Z 100  3.05 //
2013-01-02T05:45:00.000Z 100  3.05 //
2013-01-02T05:52:30.000Z 100  3.10 //
2013-01-02T06:00:00.000Z 100  3.10 //
2013-01-02T06:07:30.000Z 100  3.33 //
2013-01-02T06:15:00.000Z 100  2.90 //
2013-01-02T06:22:30.000Z 100  3.33 //
2013-01-02T06:30:00.000Z 100  3.38 //
2013-01-02T06:37:30.000Z  33  2.90 //
2013-01-02T06:45:00.000Z 100  2.95 //
2013-01-02T06:52:30.000Z 100  3.08 //
2013-01-02T07:00:00.000Z 100  3.13 //
2013-01-02T07:15:00.000Z 100  3.30 //
2013-01-02T07:22:30.000Z 100  2.78 //
2013-01-02T07:52:30.000Z 100  3.35 //
2013-01-02T08:00:00.000Z 100  3.05 //
2013-01-02T08:07:30.000Z 100  3.13 //
2013-01-02T08:22:30.000Z 100  2.83 //
2013-01-02T08:30:00.000Z 100  2.85 //
2013-01-02T08:52:30.000Z 100  3.25 //
2013-01-02T09:07:30.000Z 100  3.15 //
2013-01-02T09:15:00.000Z 100  3.13 //
2013-01-02T09:22:30.000Z  50  3.05 //
2013-01-02T09:30:00.000Z  50  3.10 //
2013-01-02T09:37:30.000Z 100  3.10 //
2013-01-02T09:45:00.000Z  75  3.08 //
2013-01-02T09:52:30.000Z  75  3.03 //
2013-01-02T10:00:00.000Z 100  2.97 //
2013-01-02T10:07:30.000Z  50  2.90 //
2013-01-02T10:15:00.000Z 100  2.88 //
2013-01-02T10:22:30.000Z  75  2.78 //
2013-01-02T10:30:00.000Z   0  2.70 //
2013-01-02T10:37:30.000Z 100  2.60 //
2013-01-02T10:45:00.000Z  75  2.75 //
2013-01-02T10:52:30.000Z  50  2.58 //
2013-01-02T11:00:00.000Z  75  2.45 //
2013-01-02T11:07:30.000Z  50  2.60 //
2013-01-02T11:15:00.000Z 100  2.55 //
2013-01-02T11:22:30.000Z 100  2.45 //
2013-01-02T11:30:00.000Z 100  2.33 //
2013-01-02T11:37:30.000Z  75  2.22 //
2013-01-02T11:45:00.000Z 100  2.13 //
2013-01-02T11:52:30.000Z  75  2.15 //
2013-01-02T12:00:00.000Z  75  1.92 //
2013-01-02T12:07:30.000Z 100  2.13 //
2013-01-02T12:15:00.000Z  75  1.90 //
2013-01-02T12:22:30.000Z  75  1.77 //
2013-01-03T02:22:30.000Z   0  1.90 //
2013-01-03T02:30:00.000Z 100  1.92 //
2013-01-03T02:37:30.000Z 100  1.83 //
2013-01-03T02:45:00.000Z 100  2.28 //
2013-01-03T02:52:30.000Z 100  1.92 //
2013-01-03T03:00:00.000Z 100  2.10 //
2013-01-03T03:07:30.000Z 100  2.13 //
2013-01-03T03:15:00.000Z 100  2.55 //
2013-01-03T03:22:30.000Z 100  2.67 //
2013-01-03T03:30:00.000Z 100  2.25 //
2013-01-03T03:37:30.000Z 100  2.53 //
2013-01-03T03:45:00.000Z 100  2.83 //
2013-01-03T03:52:30.000Z 100  2.85 //
2013-01-03T04:00:00.000Z 100  2.85 //
2013-01-03T04:07:30.000Z 100  2.85 //
2013-01-03T04:15:00.000Z 100  2.92 //
2013-01-03T04:22:30.000Z 100  2.97 //
2013-01-03T04:30:00.000Z 100  2.85 //
2013-01-03T04:37:30.000Z 100  3.05 //
2013-01-03T04:45:00.000Z 100  3.10 //
2013-01-03T04:52:30.000Z 100  3.17 //
2013-01-03T05:00:00.000Z 100  3.05 //
2013-01-03T05:07:30.000Z 100  3.08 //
2013-01-03T05:15:00.000Z 100  3.00 //
2013-01-03T05:22:30.000Z 100  3.05 //
2013-01-03T05:30:00.000Z 100  3.15 //
2013-01-03T05:37:30.000Z 100  3.08 //
2013-01-03T05:45:00.000Z 100  3.08 //
2013-01-03T05:52:30.000Z 100  3.25 //
2013-01-03T06:00:00.000Z 100  3.30 //
2013-01-03T06:07:30.000Z 100  3.17 //
2013-01-03T06:15:00.000Z 100  3.22 //
2013-01-03T06:22:30.000Z 100  3.15 //
2013-01-03T06:30:00.000Z 100  3.15 //
2013-01-03T06:37:30.000Z 100  2.75 //
2013-01-03T07:15:00.000Z 100  3.03 //
2013-01-03T07:30:00.000Z 100  2.83 //
2013-01-03T07:37:30.000Z 100  2.88 //
2013-01-03T07:45:00.000Z 100  2.72 //
2013-01-03T07:52:30.000Z 100  2.92 //
2013-01-03T08:07:30.000Z 100  3.30 //
2013-01-03T08:15:00.000Z 100  3.38 //
2013-01-03T08:30:00.000Z 100  2.92 //
2013-01-03T08:52:30.000Z 100  2.78 //
2013-01-03T09:07:30.000Z 100  3.20 //
2013-01-03T09:15:00.000Z 100  2.63 //
2013-01-03T09:22:30.000Z 100  2.80 //
2013-01-03T09:30:00.000Z 100  3.10 //
2013-01-03T09:37:30.000Z 100  2.90 //
2013-01-03T09:45:00.000Z 100  3.08 //
2013-01-03T09:52:30.000Z 100  3.00 //
2013-01-03T10:00:00.000Z  75  2.97 //
2013-01-03T10:07:30.000Z 100  2.92 //
2013-01-03T10:15:00.000Z  75  2.90 //
2013-01-03T10:22:30.000Z  75  2.97 //
2013-01-03T10:30:00.000Z  75  2.83 //
2013-01-03T10:37:30.000Z  75  2.78 //
2013-01-03T10:45:00.000Z 100  2.78 //
2013-01-03T10:52:30.000Z  75  2.72 //
2013-01-03T11:00:00.000Z 100  2.67 //
2013-01-03T11:07:30.000Z  75  2.63 //
2013-01-03T11:15:00.000Z 100  2.58 //
2013-01-03T11:22:30.000Z 100  2.47 //
2013-01-03T11:30:00.000Z 100  2.45 //
2013-01-03T11:37:30.000Z 100  2.17 //
2013-01-03T11:45:00.000Z 100  2.30 //
2013-01-03T11:52:30.000Z 100  2.17 //
2013-01-03T12:00:00.000Z 100  2.05 //
2013-01-04T02:15:00.000Z   0  1.58 //
2013-01-04T02:22:30.000Z   0  1.95 //
2013-01-04T02:30:00.000Z 100  1.88 //
2013-01-04T02:37:30.000Z 100  2.00 //
2013-01-04T02:45:00.000Z 100  2.10 //
2013-01-04T02:52:30.000Z 100  2.28 //
2013-01-04T03:00:00.000Z 100  2.38 //
2013-01-04T03:07:30.000Z 100  2.47 //
2013-01-04T03:15:00.000Z 100  2.53 //
2013-01-04T03:22:30.000Z 100  2.58 //
2013-01-04T03:30:00.000Z 100  2.67 //
2013-01-04T03:37:30.000Z 100  2.72 //
2013-01-04T03:45:00.000Z 100  2.83 //
2013-01-04T03:52:30.000Z 100  2.88 //
2013-01-04T04:00:00.000Z 100  2.88 //
2013-01-04T04:07:30.000Z 100  2.95 //
2013-01-04T04:15:00.000Z 100  2.78 //
